cell_id,pert_iname,pert_idose,pert_itime
MCF7,AS-601245,1.11 um,24 h
MCF7,AS-601245,0.37 um,24 h
MCF7,AS-601245,0.12 um,24 h
MCF7,AS-601245,0.04 um,24 h
MCF7,CYT387,10.0 um,24 h
MCF7,CYT387,3.33 um,24 h
MCF7,CYT387,1.11 um,24 h
MCF7,CYT387,0.37 um,24 h
MCF7,CYT387,0.12 um,24 h
MCF7,CYT387,0.04 um,24 h
MCF7,brivanib,10.0 um,24 h
MCF7,brivanib,3.33 um,24 h
MCF7,brivanib,1.11 um,24 h
MCF7,brivanib,0.37 um,24 h
MCF7,brivanib,0.12 um,24 h
MCF7,brivanib,0.04 um,24 h
MCF7,trametinib,10.0 um,24 h
MCF7,trametinib,3.33 um,24 h
MCF7,trametinib,1.11 um,24 h
MCF7,trametinib,0.37 um,24 h
MCF7,trametinib,0.12 um,24 h
MCF7,crizotinib,10.0 um,24 h
MCF7,barasertib-HQPA,3.33 um,24 h
MCF7,WZ-3105,3.33 um,24 h
MCF7,WZ-3105,1.11 um,24 h
MCF7,CGP-60474,10.0 um,24 h
MCF7,SAR-245408,3.33 um,24 h
MCF7,torin-2,0.12 um,24 h
MCF7,torin-2,0.04 um,24 h
MCF7,AS-601245,10.0 um,24 h
MCF7,trametinib,0.04 um,24 h
MCF7,AS-601245,3.33 um,24 h
PC3,CP-724714,10.0 um,24 h
PC3,CP-724714,3.33 um,24 h
PC3,CP-724714,0.37 um,24 h
PC3,CP-724714,0.12 um,24 h
PC3,CP-724714,0.04 um,24 h
PC3,neratinib,10.0 um,24 h
PC3,neratinib,3.33 um,24 h
PC3,neratinib,1.11 um,24 h
PC3,neratinib,0.37 um,24 h
PC3,neratinib,0.12 um,24 h
PC3,neratinib,0.04 um,24 h
PC3,crizotinib,10.0 um,24 h
PC3,crizotinib,3.33 um,24 h
PC3,crizotinib,1.11 um,24 h
PC3,crizotinib,0.37 um,24 h
PC3,crizotinib,0.12 um,24 h
PC3,crizotinib,0.04 um,24 h
PC3,HG-5-113-01,10.0 um,24 h
PC3,HG-5-113-01,3.33 um,24 h
PC3,HG-5-113-01,1.11 um,24 h
PC3,HG-5-113-01,0.37 um,24 h
PC3,HG-5-113-01,0.12 um,24 h
PC3,HG-5-113-01,0.04 um,24 h
PC3,tozasertib,10.0 um,24 h
PC3,tozasertib,3.33 um,24 h
PC3,tozasertib,1.11 um,24 h
PC3,tozasertib,0.37 um,24 h
PC3,tozasertib,0.12 um,24 h
PC3,tozasertib,0.04 um,24 h
PC3,AKT-inhibitor-1-2,10.0 um,24 h
PC3,AKT-inhibitor-1-2,3.33 um,24 h
PC3,AKT-inhibitor-1-2,1.11 um,24 h
PC3,AKT-inhibitor-1-2,0.37 um,24 h
PC3,AKT-inhibitor-1-2,0.12 um,24 h
PC3,AKT-inhibitor-1-2,0.04 um,24 h
PC3,PD-0325901,10.0 um,24 h
PC3,PD-0325901,3.33 um,24 h
PC3,PD-0325901,1.11 um,24 h
PC3,PD-0325901,0.37 um,24 h
PC3,PD-0325901,0.12 um,24 h
PC3,PD-0325901,0.04 um,24 h
PC3,NU-7441,10.0 um,24 h
PC3,NU-7441,3.33 um,24 h
PC3,NU-7441,1.11 um,24 h
PC3,NU-7441,0.37 um,24 h
PC3,NU-7441,0.12 um,24 h
PC3,NU-7441,0.04 um,24 h
PC3,vemurafenib,10.0 um,24 h
PC3,vemurafenib,3.33 um,24 h
PC3,vemurafenib,1.11 um,24 h
PC3,vemurafenib,0.37 um,24 h
PC3,vemurafenib,0.12 um,24 h
PC3,vemurafenib,0.04 um,24 h
PC3,mitoxantrone,10.0 um,24 h
PC3,mitoxantrone,3.33 um,24 h
PC3,mitoxantrone,1.11 um,24 h
PC3,mitoxantrone,0.37 um,24 h
PC3,mitoxantrone,0.12 um,24 h
PC3,mitoxantrone,0.04 um,24 h
PC3,dasatinib,10.0 um,24 h
PC3,dasatinib,3.33 um,24 h
PC3,dasatinib,1.11 um,24 h
PC3,dasatinib,0.37 um,24 h
PC3,dasatinib,0.12 um,24 h
PC3,dasatinib,0.04 um,24 h
PC3,barasertib-HQPA,10.0 um,24 h
PC3,barasertib-HQPA,3.33 um,24 h
PC3,barasertib-HQPA,1.11 um,24 h
PC3,barasertib-HQPA,0.37 um,24 h
PC3,barasertib-HQPA,0.12 um,24 h
PC3,barasertib-HQPA,0.04 um,24 h
PC3,enzastaurin,10.0 um,24 h
PC3,enzastaurin,3.33 um,24 h
PC3,enzastaurin,1.11 um,24 h
PC3,enzastaurin,0.37 um,24 h
PC3,enzastaurin,0.12 um,24 h
PC3,enzastaurin,0.04 um,24 h
PC3,WZ-3105,10.0 um,24 h
PC3,WZ-3105,3.33 um,24 h
PC3,WZ-3105,1.11 um,24 h
PC3,WZ-3105,0.37 um,24 h
PC3,WZ-3105,0.12 um,24 h
PC3,WZ-3105,0.04 um,24 h
PC3,GSK-1059615,10.0 um,24 h
PC3,GSK-1059615,3.33 um,24 h
PC3,GSK-1059615,1.11 um,24 h
PC3,GSK-1059615,0.37 um,24 h
PC3,GSK-1059615,0.12 um,24 h
PC3,GSK-1059615,0.04 um,24 h
PC3,PF-431396,10.0 um,24 h
PC3,PF-431396,3.33 um,24 h
PC3,PF-431396,1.11 um,24 h
PC3,PF-431396,0.37 um,24 h
PC3,PF-431396,0.12 um,24 h
PC3,PF-431396,0.04 um,24 h
PC3,NVP-AEW541,10.0 um,24 h
PC3,NVP-AEW541,3.33 um,24 h
PC3,NVP-AEW541,1.11 um,24 h
PC3,NVP-AEW541,0.37 um,24 h
PC3,NVP-AEW541,0.12 um,24 h
PC3,NVP-AEW541,0.04 um,24 h
PC3,dovitinib,10.0 um,24 h
PC3,dovitinib,3.33 um,24 h
PC3,dovitinib,1.11 um,24 h
PC3,dovitinib,0.37 um,24 h
PC3,dovitinib,0.12 um,24 h
PC3,dovitinib,0.04 um,24 h
PC3,CGP-60474,10.0 um,24 h
PC3,CGP-60474,3.33 um,24 h
PC3,CGP-60474,1.11 um,24 h
PC3,CGP-60474,0.37 um,24 h
PC3,CGP-60474,0.12 um,24 h
PC3,CGP-60474,0.04 um,24 h
PC3,PHA-665752,10.0 um,24 h
PC3,PHA-665752,3.33 um,24 h
PC3,PHA-665752,1.11 um,24 h
PC3,PHA-665752,0.37 um,24 h
PC3,PHA-665752,0.12 um,24 h
PC3,PHA-665752,0.04 um,24 h
PC3,GSK-690693,10.0 um,24 h
PC3,GSK-690693,3.33 um,24 h
PC3,GSK-690693,1.11 um,24 h
PC3,GSK-690693,0.37 um,24 h
PC3,GSK-690693,0.12 um,24 h
PC3,GSK-690693,0.04 um,24 h
PC3,LDN-193189,10.0 um,24 h
PC3,LDN-193189,3.33 um,24 h
PC3,LDN-193189,1.11 um,24 h
PC3,LDN-193189,0.37 um,24 h
PC3,LDN-193189,0.12 um,24 h
PC3,LDN-193189,0.04 um,24 h
PC3,SAR-245408,10.0 um,24 h
PC3,SAR-245408,3.33 um,24 h
PC3,SAR-245408,1.11 um,24 h
PC3,SAR-245408,0.37 um,24 h
PC3,SAR-245408,0.12 um,24 h
PC3,SAR-245408,0.04 um,24 h
PC3,withaferin-a,10.0 um,24 h
PC3,withaferin-a,3.33 um,24 h
PC3,withaferin-a,1.11 um,24 h
PC3,withaferin-a,0.37 um,24 h
PC3,withaferin-a,0.12 um,24 h
PC3,withaferin-a,0.04 um,24 h
PC3,AZD-8330,10.0 um,24 h
PC3,AZD-8330,3.33 um,24 h
PC3,AZD-8330,1.11 um,24 h
PC3,AZD-8330,0.37 um,24 h
PC3,AZD-8330,0.12 um,24 h
PC3,AZD-8330,0.04 um,24 h
PC3,buparlisib,10.0 um,24 h
PC3,buparlisib,3.33 um,24 h
PC3,buparlisib,1.11 um,24 h
PC3,buparlisib,0.37 um,24 h
PC3,buparlisib,0.12 um,24 h
PC3,buparlisib,0.04 um,24 h
PC3,foretinib,10.0 um,24 h
PC3,foretinib,3.33 um,24 h
PC3,foretinib,1.11 um,24 h
PC3,foretinib,0.37 um,24 h
PC3,foretinib,0.12 um,24 h
PC3,foretinib,0.04 um,24 h
PC3,NVP-AUY922,10.0 um,24 h
PC3,NVP-AUY922,3.33 um,24 h
PC3,NVP-AUY922,1.11 um,24 h
PC3,NVP-AUY922,0.37 um,24 h
PC3,NVP-AUY922,0.12 um,24 h
PC3,NVP-AUY922,0.04 um,24 h
PC3,TGX-221,10.0 um,24 h
PC3,TGX-221,3.33 um,24 h
PC3,TGX-221,1.11 um,24 h
PC3,TGX-221,0.37 um,24 h
PC3,TGX-221,0.12 um,24 h
PC3,TGX-221,0.04 um,24 h
PC3,AZD-6482,10.0 um,24 h
PC3,AZD-6482,3.33 um,24 h
PC3,AZD-6482,1.11 um,24 h
PC3,AZD-6482,0.37 um,24 h
PC3,AZD-6482,0.12 um,24 h
PC3,AZD-6482,0.04 um,24 h
PC3,CP-466722,10.0 um,24 h
PC3,CP-466722,3.33 um,24 h
PC3,CP-466722,1.11 um,24 h
PC3,CP-466722,0.37 um,24 h
PC3,CP-466722,0.12 um,24 h
PC3,CP-466722,0.04 um,24 h
PC3,pelitinib,10.0 um,24 h
PC3,pelitinib,3.33 um,24 h
PC3,pelitinib,1.11 um,24 h
PC3,pelitinib,0.37 um,24 h
PC3,pelitinib,0.12 um,24 h
PC3,pelitinib,0.04 um,24 h
PC3,torin-2,10.0 um,24 h
PC3,torin-2,3.33 um,24 h
PC3,torin-2,1.11 um,24 h
PC3,torin-2,0.37 um,24 h
PC3,torin-2,0.12 um,24 h
PC3,torin-2,0.04 um,24 h
PC3,roscovitine,10.0 um,24 h
PC3,roscovitine,3.33 um,24 h
PC3,roscovitine,1.11 um,24 h
PC3,roscovitine,0.37 um,24 h
PC3,roscovitine,0.12 um,24 h
PC3,roscovitine,0.04 um,24 h
PC3,SU-11274,10.0 um,24 h
PC3,SU-11274,3.33 um,24 h
PC3,SU-11274,1.11 um,24 h
PC3,SU-11274,0.37 um,24 h
PC3,SU-11274,0.12 um,24 h
PC3,SU-11274,0.04 um,24 h
PC3,PF-477736,10.0 um,24 h
PC3,PF-477736,3.33 um,24 h
PC3,PF-477736,1.11 um,24 h
PC3,PF-477736,0.37 um,24 h
PC3,PF-477736,0.12 um,24 h
PC3,PF-477736,0.04 um,24 h
PC3,PLX-4720,10.0 um,24 h
PC3,PLX-4720,3.33 um,24 h
PC3,PLX-4720,1.11 um,24 h
PC3,PLX-4720,0.37 um,24 h
PC3,PLX-4720,0.12 um,24 h
PC3,PLX-4720,0.04 um,24 h
PC3,radicicol,10.0 um,24 h
PC3,radicicol,3.33 um,24 h
PC3,radicicol,1.11 um,24 h
PC3,radicicol,0.37 um,24 h
PC3,radicicol,0.12 um,24 h
PC3,radicicol,0.04 um,24 h
PC3,PIK-93,10.0 um,24 h
PC3,PIK-93,3.33 um,24 h
PC3,PIK-93,1.11 um,24 h
PC3,PIK-93,0.37 um,24 h
PC3,PIK-93,0.12 um,24 h
PC3,PIK-93,0.04 um,24 h
PC3,GDC-0980,10.0 um,24 h
PC3,GDC-0980,3.33 um,24 h
PC3,GDC-0980,1.11 um,24 h
PC3,GDC-0980,0.37 um,24 h
PC3,GDC-0980,0.12 um,24 h
PC3,GDC-0980,0.04 um,24 h
PC3,TG-101348,10.0 um,24 h
PC3,TG-101348,3.33 um,24 h
PC3,TG-101348,1.11 um,24 h
PC3,TG-101348,0.37 um,24 h
PC3,TG-101348,0.12 um,24 h
PC3,TG-101348,0.04 um,24 h
PC3,PD-184352,10.0 um,24 h
PC3,PD-184352,3.33 um,24 h
PC3,PD-184352,1.11 um,24 h
PC3,PD-184352,0.37 um,24 h
PC3,PD-184352,0.12 um,24 h
PC3,PD-184352,0.04 um,24 h
PC3,SB-590885,10.0 um,24 h
PC3,SB-590885,3.33 um,24 h
PC3,SB-590885,1.11 um,24 h
PC3,SB-590885,0.37 um,24 h
PC3,SB-590885,0.12 um,24 h
PC3,SB-590885,0.04 um,24 h
PC3,BX-912,10.0 um,24 h
PC3,BX-912,3.33 um,24 h
PC3,BX-912,1.11 um,24 h
PC3,BX-912,0.37 um,24 h
PC3,BX-912,0.12 um,24 h
PC3,BX-912,0.04 um,24 h
PC3,TWS-119,10.0 um,24 h
PC3,TWS-119,3.33 um,24 h
PC3,TWS-119,1.11 um,24 h
PC3,TWS-119,0.37 um,24 h
PC3,TWS-119,0.12 um,24 h
PC3,TWS-119,0.04 um,24 h
PC3,XMD-16144,10.0 um,24 h
PC3,XMD-16144,3.33 um,24 h
PC3,XMD-16144,1.11 um,24 h
PC3,XMD-16144,0.37 um,24 h
PC3,XMD-16144,0.12 um,24 h
PC3,XMD-16144,0.04 um,24 h
PC3,NVP-BEZ235,10.0 um,24 h
PC3,NVP-BEZ235,3.33 um,24 h
PC3,NVP-BEZ235,1.11 um,24 h
PC3,NVP-BEZ235,0.37 um,24 h
PC3,NVP-BEZ235,0.12 um,24 h
PC3,NVP-BEZ235,0.04 um,24 h
PC3,erlotinib,10.0 um,24 h
PC3,erlotinib,3.33 um,24 h
PC3,erlotinib,1.11 um,24 h
PC3,erlotinib,0.37 um,24 h
PC3,erlotinib,0.12 um,24 h
PC3,erlotinib,0.04 um,24 h
PC3,alpelisib,10.0 um,24 h
PC3,alpelisib,3.33 um,24 h
PC3,alpelisib,1.11 um,24 h
PC3,alpelisib,0.37 um,24 h
PC3,alpelisib,0.12 um,24 h
PC3,alpelisib,0.04 um,24 h
PC3,YM-201636,10.0 um,24 h
PC3,YM-201636,3.33 um,24 h
PC3,YM-201636,1.11 um,24 h
PC3,YM-201636,0.37 um,24 h
PC3,YM-201636,0.12 um,24 h
PC3,YM-201636,0.04 um,24 h
PC3,nilotinib,10.0 um,24 h
PC3,nilotinib,3.33 um,24 h
PC3,nilotinib,1.11 um,24 h
PC3,nilotinib,0.37 um,24 h
PC3,nilotinib,0.12 um,24 h
PC3,nilotinib,0.04 um,24 h
PC3,geldanamycin,3.33 um,24 h
PC3,geldanamycin,1.11 um,24 h
PC3,geldanamycin,0.37 um,24 h
PC3,geldanamycin,0.12 um,24 h
PC3,geldanamycin,0.04 um,24 h
PC3,WH-4-025,10.0 um,24 h
PC3,WH-4-025,3.33 um,24 h
PC3,WH-4-025,1.11 um,24 h
PC3,WH-4-025,0.37 um,24 h
PC3,WH-4-025,0.12 um,24 h
PC3,WH-4-025,0.04 um,24 h
PC3,ruxolitinib,10.0 um,24 h
PC3,ruxolitinib,3.33 um,24 h
PC3,ruxolitinib,1.11 um,24 h
PC3,ruxolitinib,0.37 um,24 h
PC3,ruxolitinib,0.12 um,24 h
PC3,ruxolitinib,0.04 um,24 h
PC3,linsitinib,10.0 um,24 h
PC3,linsitinib,3.33 um,24 h
PC3,linsitinib,1.11 um,24 h
PC3,linsitinib,0.37 um,24 h
PC3,linsitinib,0.12 um,24 h
PC3,linsitinib,0.04 um,24 h
PC3,AS-601245,3.33 um,24 h
PC3,AS-601245,1.11 um,24 h
PC3,AS-601245,0.37 um,24 h
PC3,AS-601245,0.12 um,24 h
PC3,AS-601245,0.04 um,24 h
PC3,CYT387,10.0 um,24 h
PC3,CYT387,3.33 um,24 h
PC3,CYT387,1.11 um,24 h
PC3,CYT387,0.37 um,24 h
PC3,CYT387,0.12 um,24 h
PC3,CYT387,0.04 um,24 h
PC3,brivanib,10.0 um,24 h
PC3,brivanib,3.33 um,24 h
PC3,brivanib,1.11 um,24 h
PC3,brivanib,0.37 um,24 h
PC3,brivanib,0.12 um,24 h
PC3,brivanib,0.04 um,24 h
PC3,trametinib,10.0 um,24 h
PC3,trametinib,3.33 um,24 h
PC3,trametinib,1.11 um,24 h
PC3,trametinib,0.37 um,24 h
PC3,trametinib,0.12 um,24 h
PC3,CP-724714,1.11 um,24 h
PC3,geldanamycin,10.0 um,24 h
PC3,AS-601245,10.0 um,24 h
PC3,trametinib,0.04 um,24 h
A375,AZD-8055,10.0 um,24 h
A375,AZD-8055,3.33 um,24 h
A375,AZD-8055,1.11 um,24 h
A375,AZD-8055,0.37 um,24 h
A375,AZD-8055,0.12 um,24 h
A375,AZD-8055,0.04 um,24 h
A375,alvocidib,10.0 um,24 h
A375,alvocidib,3.33 um,24 h
A375,alvocidib,1.11 um,24 h
A375,alvocidib,0.37 um,24 h
A375,alvocidib,0.12 um,24 h
A375,alvocidib,0.04 um,24 h
A375,HG-5-88-01,10.0 um,24 h
A375,HG-5-88-01,3.33 um,24 h
A375,HG-5-88-01,1.11 um,24 h
A375,HG-5-88-01,0.37 um,24 h
A375,HG-5-88-01,0.12 um,24 h
A375,HG-5-88-01,0.04 um,24 h
A375,sorafenib,10.0 um,24 h
A375,sorafenib,3.33 um,24 h
A375,sorafenib,1.11 um,24 h
A375,sorafenib,0.37 um,24 h
A375,sorafenib,0.12 um,24 h
A375,sorafenib,0.04 um,24 h
A375,GW-843682X,10.0 um,24 h
A375,GW-843682X,3.33 um,24 h
A375,GW-843682X,1.11 um,24 h
A375,GW-843682X,0.37 um,24 h
A375,GW-843682X,0.12 um,24 h
A375,GW-843682X,0.04 um,24 h
A375,JW-7-24-1,3.33 um,24 h
A375,JW-7-24-1,1.11 um,24 h
A375,JW-7-24-1,0.37 um,24 h
A375,JW-7-24-1,0.12 um,24 h
A375,JW-7-24-1,0.04 um,24 h
A375,GSK-1059615,10.0 um,24 h
A375,GSK-1059615,3.33 um,24 h
A375,GSK-1059615,1.11 um,24 h
A375,GSK-1059615,0.37 um,24 h
A375,GSK-1059615,0.12 um,24 h
A375,GSK-1059615,0.04 um,24 h
A375,KIN001-043,10.0 um,24 h
A375,KIN001-043,3.33 um,24 h
A375,KIN001-043,1.11 um,24 h
A375,KIN001-043,0.37 um,24 h
A375,KIN001-043,0.12 um,24 h
A375,KIN001-043,0.04 um,24 h
A375,fostamatinib,10.0 um,24 h
A375,fostamatinib,3.33 um,24 h
A375,fostamatinib,1.11 um,24 h
A375,fostamatinib,0.37 um,24 h
A375,fostamatinib,0.12 um,24 h
A375,fostamatinib,0.04 um,24 h
A375,mitoxantrone,10.0 um,24 h
A375,mitoxantrone,3.33 um,24 h
A375,mitoxantrone,1.11 um,24 h
A375,mitoxantrone,0.37 um,24 h
A375,mitoxantrone,0.12 um,24 h
A375,mitoxantrone,0.04 um,24 h
A375,BMS-345541,10.0 um,24 h
A375,BMS-345541,3.33 um,24 h
A375,BMS-345541,1.11 um,24 h
A375,BMS-345541,0.37 um,24 h
A375,BMS-345541,0.12 um,24 h
A375,BMS-345541,0.04 um,24 h
A375,saracatinib,10.0 um,24 h
A375,saracatinib,3.33 um,24 h
A375,saracatinib,1.11 um,24 h
A375,saracatinib,0.37 um,24 h
A375,saracatinib,0.12 um,24 h
A375,saracatinib,0.04 um,24 h
A375,BI-2536,10.0 um,24 h
A375,BI-2536,3.33 um,24 h
A375,BI-2536,1.11 um,24 h
A375,BI-2536,0.37 um,24 h
A375,BI-2536,0.12 um,24 h
A375,BI-2536,0.04 um,24 h
A375,GDC-0941,10.0 um,24 h
A375,GDC-0941,3.33 um,24 h
A375,GDC-0941,1.11 um,24 h
A375,GDC-0941,0.37 um,24 h
A375,GDC-0941,0.12 um,24 h
A375,GDC-0941,0.04 um,24 h
A375,PD-0325901,10.0 um,24 h
A375,PD-0325901,3.33 um,24 h
A375,PD-0325901,1.11 um,24 h
A375,PD-0325901,0.37 um,24 h
A375,PD-0325901,0.12 um,24 h
A375,PD-0325901,0.04 um,24 h
A375,OSI-027,10.0 um,24 h
A375,OSI-027,3.33 um,24 h
A375,OSI-027,1.11 um,24 h
A375,OSI-027,0.37 um,24 h
A375,OSI-027,0.12 um,24 h
A375,OSI-027,0.04 um,24 h
A375,palbociclib,10.0 um,24 h
A375,palbociclib,3.33 um,24 h
A375,palbociclib,1.11 um,24 h
A375,palbociclib,0.37 um,24 h
A375,palbociclib,0.12 um,24 h
A375,palbociclib,0.04 um,24 h
A375,PHA-793887,10.0 um,24 h
A375,PHA-793887,3.33 um,24 h
A375,PHA-793887,1.11 um,24 h
A375,PHA-793887,0.37 um,24 h
A375,PHA-793887,0.12 um,24 h
A375,PHA-793887,0.04 um,24 h
A375,MK-2206,3.33 um,24 h
A375,MK-2206,1.11 um,24 h
A375,MK-2206,0.37 um,24 h
A375,MK-2206,0.12 um,24 h
A375,MK-2206,0.04 um,24 h
A375,PF-562271,10.0 um,24 h
A375,PF-562271,3.33 um,24 h
A375,PF-562271,1.11 um,24 h
A375,PF-562271,0.37 um,24 h
A375,PF-562271,0.12 um,24 h
A375,PF-562271,0.04 um,24 h
A375,QL-X-138,10.0 um,24 h
A375,QL-X-138,3.33 um,24 h
A375,QL-X-138,1.11 um,24 h
A375,QL-X-138,0.37 um,24 h
A375,QL-X-138,0.12 um,24 h
A375,QL-X-138,0.04 um,24 h
A375,CGP-60474,10.0 um,24 h
A375,CGP-60474,3.33 um,24 h
A375,CGP-60474,1.11 um,24 h
A375,CGP-60474,0.37 um,24 h
A375,CGP-60474,0.12 um,24 h
A375,CGP-60474,0.04 um,24 h
A375,celastrol,3.33 um,24 h
A375,celastrol,1.11 um,24 h
A375,celastrol,0.37 um,24 h
A375,celastrol,0.12 um,24 h
A375,celastrol,0.04 um,24 h
A375,withaferin-a,1.11 um,24 h
A375,withaferin-a,0.37 um,24 h
A375,withaferin-a,0.12 um,24 h
A375,withaferin-a,0.04 um,24 h
A375,afatinib,3.33 um,24 h
A375,afatinib,1.11 um,24 h
A375,afatinib,0.37 um,24 h
A375,afatinib,0.12 um,24 h
A375,afatinib,0.04 um,24 h
A375,nintedanib,10.0 um,24 h
A375,nintedanib,3.33 um,24 h
A375,nintedanib,1.11 um,24 h
A375,nintedanib,0.37 um,24 h
A375,nintedanib,0.12 um,24 h
A375,nintedanib,0.04 um,24 h
A375,canertinib,3.33 um,24 h
A375,canertinib,1.11 um,24 h
A375,canertinib,0.37 um,24 h
A375,canertinib,0.12 um,24 h
A375,canertinib,0.04 um,24 h
A375,BMS-387032,10.0 um,24 h
A375,BMS-387032,3.33 um,24 h
A375,BMS-387032,1.11 um,24 h
A375,BMS-387032,0.37 um,24 h
A375,BMS-387032,0.12 um,24 h
A375,BMS-387032,0.04 um,24 h
A375,GSK-1904529A,10.0 um,24 h
A375,GSK-1904529A,3.33 um,24 h
A375,GSK-1904529A,1.11 um,24 h
A375,GSK-1904529A,0.37 um,24 h
A375,GSK-1904529A,0.12 um,24 h
A375,GSK-1904529A,0.04 um,24 h
A375,dasatinib,10.0 um,24 h
A375,dasatinib,3.33 um,24 h
A375,dasatinib,1.11 um,24 h
A375,dasatinib,0.37 um,24 h
A375,dasatinib,0.12 um,24 h
A375,dasatinib,0.04 um,24 h
A375,PD-173074,10.0 um,24 h
A375,PD-173074,3.33 um,24 h
A375,PD-173074,1.11 um,24 h
A375,PD-173074,0.37 um,24 h
A375,PD-173074,0.12 um,24 h
A375,PD-173074,0.04 um,24 h
A375,PI-103,10.0 um,24 h
A375,PI-103,3.33 um,24 h
A375,PI-103,1.11 um,24 h
A375,PI-103,0.37 um,24 h
A375,PI-103,0.12 um,24 h
A375,PI-103,0.04 um,24 h
A375,A-443654,10.0 um,24 h
A375,A-443654,3.33 um,24 h
A375,A-443654,1.11 um,24 h
A375,A-443654,0.37 um,24 h
A375,A-443654,0.12 um,24 h
A375,A-443654,0.04 um,24 h
A375,AZD-5438,10.0 um,24 h
A375,AZD-5438,3.33 um,24 h
A375,AZD-5438,1.11 um,24 h
A375,AZD-5438,0.37 um,24 h
A375,AZD-5438,0.12 um,24 h
A375,AZD-5438,0.04 um,24 h
A375,linifanib,10.0 um,24 h
A375,linifanib,3.33 um,24 h
A375,linifanib,1.11 um,24 h
A375,linifanib,0.37 um,24 h
A375,linifanib,0.12 um,24 h
A375,linifanib,0.04 um,24 h
A375,WZ-4-145,10.0 um,24 h
A375,WZ-4-145,3.33 um,24 h
A375,WZ-4-145,1.11 um,24 h
A375,WZ-4-145,0.37 um,24 h
A375,WZ-4-145,0.12 um,24 h
A375,WZ-4-145,0.04 um,24 h
A375,AT-7519,10.0 um,24 h
A375,AT-7519,3.33 um,24 h
A375,AT-7519,1.11 um,24 h
A375,AT-7519,0.37 um,24 h
A375,AT-7519,0.12 um,24 h
A375,AT-7519,0.04 um,24 h
A375,radicicol,10.0 um,24 h
A375,radicicol,3.33 um,24 h
A375,radicicol,1.11 um,24 h
A375,radicicol,0.37 um,24 h
A375,radicicol,0.12 um,24 h
A375,radicicol,0.04 um,24 h
A375,NVP-TAE684,3.33 um,24 h
A375,NVP-TAE684,1.11 um,24 h
A375,NVP-TAE684,0.37 um,24 h
A375,NVP-TAE684,0.12 um,24 h
A375,NVP-TAE684,0.04 um,24 h
A375,JNK-9L,10.0 um,24 h
A375,JNK-9L,3.33 um,24 h
A375,JNK-9L,1.11 um,24 h
A375,JNK-9L,0.37 um,24 h
A375,JNK-9L,0.12 um,24 h
A375,JNK-9L,0.04 um,24 h
A375,AZD-7762,10.0 um,24 h
A375,AZD-7762,3.33 um,24 h
A375,AZD-7762,1.11 um,24 h
A375,AZD-7762,0.37 um,24 h
A375,AZD-7762,0.12 um,24 h
A375,AZD-7762,0.04 um,24 h
A375,WYE-125132,10.0 um,24 h
A375,WYE-125132,3.33 um,24 h
A375,WYE-125132,1.11 um,24 h
A375,WYE-125132,0.37 um,24 h
A375,WYE-125132,0.12 um,24 h
A375,WYE-125132,0.04 um,24 h
A375,sirolimus,10.0 um,24 h
A375,sirolimus,3.33 um,24 h
A375,sirolimus,1.11 um,24 h
A375,sirolimus,0.37 um,24 h
A375,sirolimus,0.12 um,24 h
A375,sirolimus,0.04 um,24 h
A375,THZ-2-98-01,10.0 um,24 h
A375,THZ-2-98-01,3.33 um,24 h
A375,THZ-2-98-01,1.11 um,24 h
A375,THZ-2-98-01,0.37 um,24 h
A375,THZ-2-98-01,0.12 um,24 h
A375,THZ-2-98-01,0.04 um,24 h
A375,HG-6-64-01,10.0 um,24 h
A375,HG-6-64-01,3.33 um,24 h
A375,HG-6-64-01,1.11 um,24 h
A375,HG-6-64-01,0.37 um,24 h
A375,HG-6-64-01,0.12 um,24 h
A375,HG-6-64-01,0.04 um,24 h
A375,selumetinib,10.0 um,24 h
A375,selumetinib,3.33 um,24 h
A375,selumetinib,1.11 um,24 h
A375,selumetinib,0.37 um,24 h
A375,selumetinib,0.12 um,24 h
A375,selumetinib,0.04 um,24 h
A375,ZSTK-474,10.0 um,24 h
A375,ZSTK-474,3.33 um,24 h
A375,ZSTK-474,1.11 um,24 h
A375,ZSTK-474,0.37 um,24 h
A375,ZSTK-474,0.12 um,24 h
A375,ZSTK-474,0.04 um,24 h
A375,lapatinib,10.0 um,24 h
A375,lapatinib,3.33 um,24 h
A375,lapatinib,1.11 um,24 h
A375,lapatinib,0.37 um,24 h
A375,lapatinib,0.12 um,24 h
A375,lapatinib,0.04 um,24 h
A375,GSK-2126458,10.0 um,24 h
A375,GSK-2126458,3.33 um,24 h
A375,GSK-2126458,1.11 um,24 h
A375,GSK-2126458,0.37 um,24 h
A375,GSK-2126458,0.12 um,24 h
A375,GSK-2126458,0.04 um,24 h
A375,gefitinib,3.33 um,24 h
A375,gefitinib,1.11 um,24 h
A375,gefitinib,0.37 um,24 h
A375,gefitinib,0.12 um,24 h
A375,gefitinib,0.04 um,24 h
A375,imatinib,10.0 um,24 h
A375,imatinib,3.33 um,24 h
A375,imatinib,1.11 um,24 h
A375,imatinib,0.37 um,24 h
A375,imatinib,0.12 um,24 h
A375,imatinib,0.04 um,24 h
A375,geldanamycin,10.0 um,24 h
A375,geldanamycin,3.33 um,24 h
A375,geldanamycin,1.11 um,24 h
A375,geldanamycin,0.37 um,24 h
A375,geldanamycin,0.12 um,24 h
A375,geldanamycin,0.04 um,24 h
